kind,distance_m,altitude_m,dem_row,dem_col,source_ref
terrain,3548.9717118779913,454.6038513183594,723,604,镇龙乡及周边30米DEM.tif
terrain,3548.9717118779913,451.2830810546875,722,604,镇龙乡及周边30米DEM.tif
terrain,3566.073692596853,451.2830810546875,722,604,镇龙乡及周边30米DEM.tif
terrain,3566.073692596853,454.5823974609375,722,603,镇龙乡及周边30米DEM.tif
terrain,3598.620922457664,454.5823974609375,722,603,镇龙乡及周边30米DEM.tif
terrain,3598.620922457664,447.86907958984375,722,602,镇龙乡及周边30米DEM.tif
terrain,3612.498444008882,447.86907958984375,722,602,镇龙乡及周边30米DEM.tif
terrain,3612.498444008882,434.56280517578125,721,602,镇龙乡及周边30米DEM.tif
terrain,3631.1681523184757,434.56280517578125,721,602,镇龙乡及周边30米DEM.tif
terrain,3631.1681523184757,447.5720520019531,721,601,镇龙乡及周边30米DEM.tif
terrain,3663.7153821792867,447.5720520019531,721,601,镇龙乡及周边30米DEM.tif
terrain,3663.7153821792867,459.8941650390625,721,600,镇龙乡及周边30米DEM.tif
terrain,3676.0251761397726,459.8941650390625,721,600,镇龙乡及周边30米DEM.tif
terrain,3676.0251761397726,450.8341369628906,720,600,镇龙乡及周边30米DEM.tif
terrain,3696.2626120400982,450.8341369628906,720,600,镇龙乡及周边30米DEM.tif
terrain,3696.2626120400982,448.574951171875,720,599,镇龙乡及周边30米DEM.tif
terrain,3728.8098419009093,448.574951171875,720,599,镇龙乡及周边30米DEM.tif
terrain,3728.8098419009093,440.8157043457031,720,598,镇龙乡及周边30米DEM.tif
terrain,3739.551908270663,440.8157043457031,720,598,镇龙乡及周边30米DEM.tif
terrain,3739.551908270663,434.01165771484375,719,598,镇龙乡及周边30米DEM.tif
terrain,3761.3570717617204,434.01165771484375,719,598,镇龙乡及周边30米DEM.tif
terrain,3761.3570717617204,442.99371337890625,719,597,镇龙乡及周边30米DEM.tif
terrain,3793.904301622531,442.99371337890625,719,597,镇龙乡及周边30米DEM.tif
terrain,3793.904301622531,448.7274169921875,719,596,镇龙乡及周边30米DEM.tif
terrain,3803.078640401553,448.7274169921875,719,596,镇龙乡及周边30米DEM.tif
terrain,3803.078640401553,437.9300231933594,718,596,镇龙乡及周边30米DEM.tif
terrain,3826.4515314833425,437.9300231933594,718,596,镇龙乡及周边30米DEM.tif
terrain,3826.4515314833425,433.4616394042969,718,595,镇龙乡及周边30米DEM.tif
terrain,3858.9987613441535,433.4616394042969,718,595,镇龙乡及周边30米DEM.tif
terrain,3858.9987613441535,429.3318176269531,718,594,镇龙乡及周边30米DEM.tif
terrain,3866.605372532444,429.3318176269531,718,594,镇龙乡及周边30米DEM.tif
terrain,3866.605372532444,423.2829895019531,717,594,镇龙乡及周边30米DEM.tif
terrain,3891.5459912049646,423.2829895019531,717,594,镇龙乡及周边30米DEM.tif
terrain,3891.5459912049646,412.5281982421875,717,593,镇龙乡及周边30米DEM.tif
terrain,3924.093221065776,412.5281982421875,717,593,镇龙乡及周边30米DEM.tif
terrain,3924.093221065776,412.871826171875,717,592,镇龙乡及周边30米DEM.tif
terrain,3930.1321046633343,412.871826171875,717,592,镇龙乡及周边30米DEM.tif
terrain,3930.1321046633343,402.1262512207031,716,592,镇龙乡及周边30米DEM.tif
terrain,3956.640450926587,402.1262512207031,716,592,镇龙乡及周边30米DEM.tif
terrain,3956.640450926587,413.2655029296875,716,591,镇龙乡及周边30米DEM.tif
terrain,3989.1876807873987,413.2655029296875,716,591,镇龙乡及周边30米DEM.tif
terrain,3989.1876807873987,427.3919372558594,716,590,镇龙乡及周边30米DEM.tif
terrain,3993.6588367942245,427.3919372558594,716,590,镇龙乡及周边30米DEM.tif
terrain,3993.6588367942245,426.9118957519531,715,590,镇龙乡及周边30米DEM.tif
terrain,4021.7349106482097,426.9118957519531,715,590,镇龙乡及周边30米DEM.tif
terrain,4021.7349106482097,430.09808349609375,715,589,镇龙乡及周边30米DEM.tif
terrain,4054.2821405090212,430.09808349609375,715,589,镇龙乡及周边30米DEM.tif
terrain,4054.2821405090212,423.9350891113281,715,588,镇龙乡及周边30米DEM.tif
terrain,4057.1855689251156,423.9350891113281,715,588,镇龙乡及周边30米DEM.tif
terrain,4057.1855689251156,415.04302978515625,714,588,镇龙乡及周边30米DEM.tif
terrain,4086.8293703698323,415.04302978515625,714,588,镇龙乡及周边30米DEM.tif
terrain,4086.8293703698323,405.05572509765625,714,587,镇龙乡及周边30米DEM.tif
terrain,4119.376600230643,405.05572509765625,714,587,镇龙乡及周边30米DEM.tif
terrain,4119.376600230643,407.874755859375,714,586,镇龙乡及周边30米DEM.tif
terrain,4120.712301056005,407.874755859375,714,586,镇龙乡及周边30米DEM.tif
terrain,4120.712301056005,405.281494140625,713,586,镇龙乡及周边30米DEM.tif
terrain,4151.923830091454,405.281494140625,713,586,镇龙乡及周边30米DEM.tif
terrain,4151.923830091454,411.3043518066406,713,585,镇龙乡及周边30米DEM.tif
terrain,4184.2390331868955,411.3043518066406,713,585,镇龙乡及周边30米DEM.tif
terrain,4184.2390331868955,397.4144592285156,712,585,镇龙乡及周边30米DEM.tif
terrain,4184.471059952265,397.4144592285156,712,585,镇龙乡及周边30米DEM.tif
terrain,4184.471059952265,395.70654296875,712,584,镇龙乡及周边30米DEM.tif
terrain,4217.018289813077,395.70654296875,712,584,镇龙乡及周边30米DEM.tif
terrain,4217.018289813077,396.0316467285156,712,583,镇龙乡及周边30米DEM.tif
terrain,4247.765765317787,396.0316467285156,712,583,镇龙乡及周边30米DEM.tif
terrain,4247.765765317787,383.19256591796875,711,583,镇龙乡及周边30米DEM.tif
terrain,4249.565519673888,383.19256591796875,711,583,镇龙乡及周边30米DEM.tif
terrain,4249.565519673888,378.8690490722656,711,582,镇龙乡及周边30米DEM.tif
terrain,4282.112749534699,378.8690490722656,711,582,镇龙乡及周边30米DEM.tif
terrain,4282.112749534699,378.0527038574219,711,581,镇龙乡及周边30米DEM.tif
terrain,4311.292497448677,378.0527038574219,711,581,镇龙乡及周边30米DEM.tif
terrain,4311.292497448677,370.96875,710,581,镇龙乡及周边30米DEM.tif
terrain,4314.65997939551,370.96875,710,581,镇龙乡及周边30米DEM.tif
terrain,4314.65997939551,378.9034729003906,710,580,镇龙乡及周边30米DEM.tif
terrain,4347.207209256321,378.9034729003906,710,580,镇龙乡及周边30米DEM.tif
terrain,4347.207209256321,370.2891540527344,710,579,镇龙乡及周边30米DEM.tif
terrain,4374.819229579567,370.2891540527344,710,579,镇龙乡及周边30米DEM.tif
terrain,4374.819229579567,373.8294372558594,709,579,镇龙乡及周边30米DEM.tif
terrain,4379.754439117133,373.8294372558594,709,579,镇龙乡及周边30米DEM.tif
terrain,4379.754439117133,360.5344543457031,709,578,镇龙乡及周边30米DEM.tif
terrain,4412.301668977944,360.5344543457031,709,578,镇龙乡及周边30米DEM.tif
terrain,4412.301668977944,348.72601318359375,709,577,镇龙乡及周边30米DEM.tif
terrain,4438.345961710458,348.72601318359375,709,577,镇龙乡及周边30米DEM.tif
terrain,4438.345961710458,355.8938903808594,708,577,镇龙乡及周边30米DEM.tif
terrain,4444.848898838754,355.8938903808594,708,577,镇龙乡及周边30米DEM.tif
terrain,4444.848898838754,339.65997314453125,708,576,镇龙乡及周边30米DEM.tif
terrain,4477.396128699565,339.65997314453125,708,576,镇龙乡及周边30米DEM.tif
terrain,4477.396128699565,336.432861328125,708,575,镇龙乡及周边30米DEM.tif
terrain,4501.872693841348,336.432861328125,708,575,镇龙乡及周边30米DEM.tif
terrain,4501.872693841348,332.66259765625,707,575,镇龙乡及周边30米DEM.tif
terrain,4509.943358560377,332.66259765625,707,575,镇龙乡及周边30米DEM.tif
terrain,4509.943358560377,346.52197265625,707,574,镇龙乡及周边30米DEM.tif
terrain,4542.4905884211885,346.52197265625,707,574,镇龙乡及周边30米DEM.tif
terrain,4542.4905884211885,358.9659729003906,707,573,镇龙乡及周边30米DEM.tif
terrain,4565.399425972239,358.9659729003906,707,573,镇龙乡及周边30米DEM.tif
terrain,4565.399425972239,351.80279541015625,706,573,镇龙乡及周边30米DEM.tif
terrain,4575.0378182819995,351.80279541015625,706,573,镇龙乡及周边30米DEM.tif
terrain,4575.0378182819995,358.3416442871094,706,572,镇龙乡及周边30米DEM.tif
terrain,4607.585048142811,358.3416442871094,706,572,镇龙乡及周边30米DEM.tif
terrain,4607.585048142811,353.2700500488281,706,571,镇龙乡及周边30米DEM.tif
terrain,4628.92615810313,353.2700500488281,706,571,镇龙乡及周边30米DEM.tif
terrain,4628.92615810313,346.0874328613281,705,571,镇龙乡及周边30米DEM.tif
terrain,4640.132278003623,346.0874328613281,705,571,镇龙乡及周边30米DEM.tif
terrain,4640.132278003623,341.0270080566406,705,570,镇龙乡及周边30米DEM.tif
terrain,4672.679507864434,341.0270080566406,705,570,镇龙乡及周边30米DEM.tif
terrain,4672.679507864434,326.2252197265625,705,569,镇龙乡及周边30米DEM.tif
terrain,4692.45289023402,326.2252197265625,705,569,镇龙乡及周边30米DEM.tif
terrain,4692.45289023402,334.7880859375,704,569,镇龙乡及周边30米DEM.tif
terrain,4705.226737725245,334.7880859375,704,569,镇龙乡及周边30米DEM.tif
terrain,4705.226737725245,324.7218017578125,704,568,镇龙乡及周边30米DEM.tif
terrain,4737.773967586056,324.7218017578125,704,568,镇龙乡及周边30米DEM.tif
terrain,4737.773967586056,319.0538635253906,704,567,镇龙乡及周边30米DEM.tif
terrain,4755.979622364911,319.0538635253906,704,567,镇龙乡及周边30米DEM.tif
terrain,4755.979622364911,329.0753479003906,703,567,镇龙乡及周边30米DEM.tif
terrain,4770.321197446867,329.0753479003906,703,567,镇龙乡及周边30米DEM.tif
terrain,4770.321197446867,321.50384521484375,703,566,镇龙乡及周边30米DEM.tif
terrain,4802.868427307678,321.50384521484375,703,566,镇龙乡及周边30米DEM.tif
terrain,4802.868427307678,331.67041015625,703,565,镇龙乡及周边30米DEM.tif
terrain,4819.506354495801,331.67041015625,703,565,镇龙乡及周边30米DEM.tif
terrain,4819.506354495801,324.1633605957031,702,565,镇龙乡及周边30米DEM.tif
terrain,4835.415657168489,324.1633605957031,702,565,镇龙乡及周边30米DEM.tif
terrain,4835.415657168489,328.4970703125,702,564,镇龙乡及周边30米DEM.tif
terrain,4867.9628870293,328.4970703125,702,564,镇龙乡及周边30米DEM.tif
terrain,4867.9628870293,323.2612609863281,702,563,镇龙乡及周边30米DEM.tif
terrain,4883.033086626691,323.2612609863281,702,563,镇龙乡及周边30米DEM.tif
terrain,4883.033086626691,319.0857849121094,701,563,镇龙乡及周边30米DEM.tif
terrain,4900.510116890111,319.0857849121094,701,563,镇龙乡及周边30米DEM.tif
terrain,4900.510116890111,316.4599304199219,701,562,镇龙乡及周边30米DEM.tif
terrain,4933.057346750923,316.4599304199219,701,562,镇龙乡及周边30米DEM.tif
terrain,4933.057346750923,325.8492126464844,701,561,镇龙乡及周边30米DEM.tif
terrain,4946.559818757582,325.8492126464844,701,561,镇龙乡及周边30米DEM.tif
terrain,4946.559818757582,308.6987609863281,700,561,镇龙乡及周边30米DEM.tif
terrain,4965.604576611734,308.6987609863281,700,561,镇龙乡及周边30米DEM.tif
terrain,4965.604576611734,309.7215270996094,700,560,镇龙乡及周边30米DEM.tif
terrain,4998.151806472545,309.7215270996094,700,560,镇龙乡及周边30米DEM.tif
terrain,4998.151806472545,314.9375915527344,700,559,镇龙乡及周边30米DEM.tif
terrain,5010.086550888473,314.9375915527344,700,559,镇龙乡及周边30米DEM.tif
terrain,5010.086550888473,304.8405456542969,699,559,镇龙乡及周边30米DEM.tif
terrain,5030.699036333356,304.8405456542969,699,559,镇龙乡及周边30米DEM.tif
terrain,5030.699036333356,308.3013916015625,699,558,镇龙乡及周边30米DEM.tif
terrain,5063.246266194167,308.3013916015625,699,558,镇龙乡及周边30米DEM.tif
terrain,5063.246266194167,313.9721374511719,699,557,镇龙乡及周边30米DEM.tif
terrain,5073.613283019363,313.9721374511719,699,557,镇龙乡及周边30米DEM.tif
terrain,5073.613283019363,307.14801025390625,698,557,镇龙乡及周边30米DEM.tif
terrain,5095.793496054978,307.14801025390625,698,557,镇龙乡及周边30米DEM.tif
terrain,5095.793496054978,308.26873779296875,698,556,镇龙乡及周边30米DEM.tif
terrain,5128.340725915789,308.26873779296875,698,556,镇龙乡及周边30米DEM.tif
terrain,5128.340725915789,308.4297790527344,698,555,镇龙乡及周边30米DEM.tif
terrain,5137.140015150254,308.4297790527344,698,555,镇龙乡及周边30米DEM.tif
terrain,5137.140015150254,303.25579833984375,697,555,镇龙乡及周边30米DEM.tif
terrain,5160.8879557766,303.25579833984375,697,555,镇龙乡及周边30米DEM.tif
terrain,5160.8879557766,302.4211730957031,697,554,镇龙乡及周边30米DEM.tif
terrain,5193.435185637411,302.4211730957031,697,554,镇龙乡及周边30米DEM.tif
terrain,5193.435185637411,303.49713134765625,697,553,镇龙乡及周边30米DEM.tif
terrain,5200.666747281144,303.49713134765625,697,553,镇龙乡及周边30米DEM.tif
terrain,5200.666747281144,306.58758544921875,696,553,镇龙乡及周边30米DEM.tif
terrain,5225.982415498223,306.58758544921875,696,553,镇龙乡及周边30米DEM.tif
terrain,5225.982415498223,312.7063293457031,696,552,镇龙乡及周边30米DEM.tif
terrain,5258.5296453590345,312.7063293457031,696,552,镇龙乡及周边30米DEM.tif
terrain,5258.5296453590345,315.5868225097656,696,551,镇龙乡及周边30米DEM.tif
terrain,5264.193479412034,315.5868225097656,696,551,镇龙乡及周边30米DEM.tif
terrain,5264.193479412034,313.4015808105469,695,551,镇龙乡及周边30米DEM.tif
terrain,5291.0768752198455,313.4015808105469,695,551,镇龙乡及周边30米DEM.tif
terrain,5291.0768752198455,312.2161560058594,695,550,镇龙乡及周边30米DEM.tif
terrain,5323.624105080657,312.2161560058594,695,550,镇龙乡及周边30米DEM.tif
terrain,5323.624105080657,309.2340393066406,695,549,镇龙乡及周边30米DEM.tif
terrain,5327.720211542925,309.2340393066406,695,549,镇龙乡及周边30米DEM.tif
terrain,5327.720211542925,303.37127685546875,694,549,镇龙乡及周边30米DEM.tif
terrain,5356.171334941469,303.37127685546875,694,549,镇龙乡及周边30米DEM.tif
terrain,5356.171334941469,301.10595703125,694,548,镇龙乡及周边30米DEM.tif
terrain,5388.71856480228,301.10595703125,694,548,镇龙乡及周边30米DEM.tif
terrain,5388.71856480228,312.6112976074219,694,547,镇龙乡及周边30米DEM.tif
terrain,5391.246943673816,312.6112976074219,694,547,镇龙乡及周边30米DEM.tif
terrain,5391.246943673816,317.8233947753906,693,547,镇龙乡及周边30米DEM.tif
terrain,5421.26579466309,317.8233947753906,693,547,镇龙乡及周边30米DEM.tif
terrain,5421.26579466309,318.22613525390625,693,546,镇龙乡及周边30米DEM.tif
terrain,5453.813024523901,318.22613525390625,693,546,镇龙乡及周边30米DEM.tif
terrain,5453.813024523901,310.2717590332031,693,545,镇龙乡及周边30米DEM.tif
terrain,5454.773675804706,310.2717590332031,693,545,镇龙乡及周边30米DEM.tif
terrain,5454.773675804706,315.14886474609375,692,545,镇龙乡及周边30米DEM.tif
terrain,5486.360254384713,315.14886474609375,692,545,镇龙乡及周边30米DEM.tif
terrain,5486.360254384713,302.45684814453125,692,544,镇龙乡及周边30米DEM.tif
terrain,5518.300407935597,302.45684814453125,692,544,镇龙乡及周边30米DEM.tif
terrain,5518.300407935597,306.6622009277344,691,544,镇龙乡及周边30米DEM.tif
terrain,5518.907484245524,306.6622009277344,691,544,镇龙乡及周边30米DEM.tif
terrain,5518.907484245524,299.65008544921875,691,543,镇龙乡及周边30米DEM.tif
terrain,5551.454714106335,299.65008544921875,691,543,镇龙乡及周边30米DEM.tif
terrain,5551.454714106335,298.0753479003906,691,542,镇龙乡及周边30米DEM.tif
terrain,5581.827140066487,298.0753479003906,691,542,镇龙乡及周边30米DEM.tif
terrain,5581.827140066487,303.3907165527344,690,542,镇龙乡及周边30米DEM.tif
terrain,5584.001943967146,303.3907165527344,690,542,镇龙乡及周边30米DEM.tif
terrain,5584.001943967146,294.34820556640625,690,541,镇龙乡及周边30米DEM.tif
terrain,5616.549173827957,294.34820556640625,690,541,镇龙乡及周边30米DEM.tif
terrain,5616.549173827957,294.1518859863281,690,540,镇龙乡及周边30米DEM.tif
terrain,5645.353872197377,294.1518859863281,690,540,镇龙乡及周边30米DEM.tif
terrain,5645.353872197377,300.5226135253906,689,540,镇龙乡及周边30米DEM.tif
terrain,5649.096403688769,300.5226135253906,689,540,镇龙乡及周边30米DEM.tif
terrain,5649.096403688769,296.4304504394531,689,539,镇龙乡及周边30米DEM.tif
terrain,5681.64363354958,296.4304504394531,689,539,镇龙乡及周边30米DEM.tif
terrain,5681.64363354958,294.5221252441406,689,538,镇龙乡及周边30米DEM.tif
terrain,5708.880604328268,294.5221252441406,689,538,镇龙乡及周边30米DEM.tif
terrain,5708.880604328268,316.5042419433594,688,538,镇龙乡及周边30米DEM.tif
terrain,5714.190863410391,316.5042419433594,688,538,镇龙乡及周边30米DEM.tif
terrain,5714.190863410391,310.5555114746094,688,537,镇龙乡及周边30米DEM.tif
terrain,5746.738093271201,310.5555114746094,688,537,镇龙乡及周边30米DEM.tif
terrain,5746.738093271201,304.66546630859375,688,536,镇龙乡及周边30米DEM.tif
terrain,5772.407336459159,304.66546630859375,688,536,镇龙乡及周边30米DEM.tif
terrain,5772.407336459159,306.6065673828125,687,536,镇龙乡及周边30米DEM.tif
terrain,5779.285323132013,306.6065673828125,687,536,镇龙乡及周边30米DEM.tif
terrain,5779.285323132013,304.00592041015625,687,535,镇龙乡及周边30米DEM.tif
terrain,5811.832552992824,304.00592041015625,687,535,镇龙乡及周边30米DEM.tif
terrain,5811.832552992824,315.9239501953125,687,534,镇龙乡及周边30米DEM.tif
terrain,5835.934068590049,315.9239501953125,687,534,镇龙乡及周边30米DEM.tif
terrain,5835.934068590049,308.7049560546875,686,534,镇龙乡及周边30米DEM.tif
terrain,5844.379782853635,308.7049560546875,686,534,镇龙乡及周边30米DEM.tif
terrain,5844.379782853635,322.58734130859375,686,533,镇龙乡及周边30米DEM.tif
terrain,5876.927012714446,322.58734130859375,686,533,镇龙乡及周边30米DEM.tif
terrain,5876.927012714446,330.7362365722656,686,532,镇龙乡及周边30米DEM.tif
terrain,5899.46080072094,330.7362365722656,686,532,镇龙乡及周边30米DEM.tif
terrain,5899.46080072094,338.5301208496094,685,532,镇龙乡及周边30米DEM.tif
terrain,5909.474242575258,338.5301208496094,685,532,镇龙乡及周边30米DEM.tif
terrain,5909.474242575258,340.52276611328125,685,531,镇龙乡及周边30米DEM.tif
terrain,5942.021472436069,340.52276611328125,685,531,镇龙乡及周边30米DEM.tif
terrain,5942.021472436069,334.1622314453125,685,530,镇龙乡及周边30米DEM.tif
terrain,5962.98753285183,334.1622314453125,685,530,镇龙乡及周边30米DEM.tif
terrain,5962.98753285183,341.13140869140625,684,530,镇龙乡及周边30米DEM.tif
terrain,5974.5687022968805,341.13140869140625,684,530,镇龙乡及周边30米DEM.tif
terrain,5974.5687022968805,336.3879699707031,684,529,镇龙乡及周边30米DEM.tif
terrain,6007.1159321576915,336.3879699707031,684,529,镇龙乡及周边30米DEM.tif
terrain,6007.1159321576915,346.9541931152344,684,528,镇龙乡及周边30米DEM.tif
terrain,6026.51426498272,346.9541931152344,684,528,镇龙乡及周边30米DEM.tif
terrain,6026.51426498272,345.2997131347656,683,528,镇龙乡及周边30米DEM.tif
terrain,6039.663162018503,345.2997131347656,683,528,镇龙乡及周边30米DEM.tif
terrain,6039.663162018503,351.1153564453125,683,527,镇龙乡及周边30米DEM.tif
terrain,6072.210391879314,351.1153564453125,683,527,镇龙乡及周边30米DEM.tif
terrain,6072.210391879314,351.3202819824219,683,526,镇龙乡及周边30米DEM.tif
terrain,6090.040997113611,351.3202819824219,683,526,镇龙乡及周边30米DEM.tif
terrain,6090.040997113611,344.74652099609375,682,526,镇龙乡及周边30米DEM.tif
terrain,6104.757621740125,344.74652099609375,682,526,镇龙乡及周边30米DEM.tif
terrain,6104.757621740125,335.0001525878906,682,525,镇龙乡及周边30米DEM.tif
terrain,6137.304851600936,335.0001525878906,682,525,镇龙乡及周边30米DEM.tif
terrain,6137.304851600936,333.6303405761719,682,524,镇龙乡及周边30米DEM.tif
terrain,6153.567729244502,333.6303405761719,682,524,镇龙乡及周边30米DEM.tif
terrain,6153.567729244502,335.2143859863281,681,524,镇龙乡及周边30米DEM.tif
terrain,6169.852081461747,335.2143859863281,681,524,镇龙乡及周边30米DEM.tif
terrain,6169.852081461747,323.78759765625,681,523,镇龙乡及周边30米DEM.tif
terrain,6202.399311322559,323.78759765625,681,523,镇龙乡及周边30米DEM.tif
terrain,6202.399311322559,314.6336669921875,681,522,镇龙乡及周边30米DEM.tif
terrain,6217.094461375392,314.6336669921875,681,522,镇龙乡及周边30米DEM.tif
terrain,6217.094461375392,321.7774963378906,680,522,镇龙乡及周边30米DEM.tif
terrain,6234.94654118337,321.7774963378906,680,522,镇龙乡及周边30米DEM.tif
terrain,6234.94654118337,312.4110412597656,680,521,镇龙乡及周边30米DEM.tif
terrain,6267.493771044181,312.4110412597656,680,521,镇龙乡及周边30米DEM.tif
terrain,6267.493771044181,299.47601318359375,680,520,镇龙乡及周边30米DEM.tif
terrain,6280.621193506283,299.47601318359375,680,520,镇龙乡及周边30米DEM.tif
terrain,6280.621193506283,313.238525390625,679,520,镇龙乡及周边30米DEM.tif
terrain,6300.041000904992,313.238525390625,679,520,镇龙乡及周边30米DEM.tif
terrain,6300.041000904992,317.428955078125,679,519,镇龙乡及周边30米DEM.tif
terrain,6332.588230765804,317.428955078125,679,519,镇龙乡及周边30米DEM.tif
terrain,6332.588230765804,323.85308837890625,679,518,镇龙乡及周边30米DEM.tif
terrain,6344.147925637173,323.85308837890625,679,518,镇龙乡及周边30米DEM.tif
terrain,6344.147925637173,340.6671142578125,678,518,镇龙乡及周边30米DEM.tif
terrain,6365.135460626615,340.6671142578125,678,518,镇龙乡及周边30米DEM.tif
terrain,6365.135460626615,338.07208251953125,678,517,镇龙乡及周边30米DEM.tif
terrain,6397.682690487426,338.07208251953125,678,517,镇龙乡及周边30米DEM.tif
terrain,6397.682690487426,331.56317138671875,678,516,镇龙乡及周边30米DEM.tif
terrain,6407.674657768063,331.56317138671875,678,516,镇龙乡及周边30米DEM.tif
terrain,6407.674657768063,334.3651123046875,677,516,镇龙乡及周边30米DEM.tif
terrain,6430.229920348236,334.3651123046875,677,516,镇龙乡及周边30米DEM.tif
terrain,6430.229920348236,324.8938903808594,677,515,镇龙乡及周边30米DEM.tif
terrain,6462.777150209048,324.8938903808594,677,515,镇龙乡及周边30米DEM.tif
terrain,6462.777150209048,315.7473449707031,677,514,镇龙乡及周边30米DEM.tif
terrain,6471.201389898954,315.7473449707031,677,514,镇龙乡及周边30米DEM.tif
terrain,6471.201389898954,315.0411376953125,676,514,镇龙乡及周边30米DEM.tif
terrain,6495.324380069859,315.0411376953125,676,514,镇龙乡及周边30米DEM.tif
terrain,6495.324380069859,308.35693359375,676,513,镇龙乡及周边30米DEM.tif
terrain,6527.87160993067,308.35693359375,676,513,镇龙乡及周边30米DEM.tif
terrain,6527.87160993067,305.71124267578125,676,512,镇龙乡及周边30米DEM.tif
terrain,6534.728122029845,305.71124267578125,676,512,镇龙乡及周边30米DEM.tif
terrain,6534.728122029845,315.09136962890625,675,512,镇龙乡及周边30米DEM.tif
terrain,6560.418839791481,315.09136962890625,675,512,镇龙乡及周边30米DEM.tif
terrain,6560.418839791481,313.0574951171875,675,511,镇龙乡及周边30米DEM.tif
terrain,6592.966069652292,313.0574951171875,675,511,镇龙乡及周边30米DEM.tif
terrain,6592.966069652292,311.9483642578125,675,510,镇龙乡及周边30米DEM.tif
terrain,6598.254854160735,311.9483642578125,675,510,镇龙乡及周边30米DEM.tif
terrain,6598.254854160735,322.87353515625,674,510,镇龙乡及周边30米DEM.tif
terrain,6625.513299513104,322.87353515625,674,510,镇龙乡及周边30米DEM.tif
terrain,6625.513299513104,323.922607421875,674,509,镇龙乡及周边30米DEM.tif
terrain,6658.060529373915,323.922607421875,674,509,镇龙乡及周边30米DEM.tif
terrain,6658.060529373915,326.8877868652344,674,508,镇龙乡及周边30米DEM.tif
terrain,6661.781586291626,326.8877868652344,674,508,镇龙乡及周边30米DEM.tif
terrain,6661.781586291626,316.92999267578125,673,508,镇龙乡及周边30米DEM.tif
terrain,6690.6077592347265,316.92999267578125,673,508,镇龙乡及周边30米DEM.tif
terrain,6690.6077592347265,325.3961486816406,673,507,镇龙乡及周边30米DEM.tif
terrain,6723.1549890955375,325.3961486816406,673,507,镇龙乡及周边30米DEM.tif
terrain,6723.1549890955375,335.3251037597656,673,506,镇龙乡及周边30米DEM.tif
terrain,6725.308318422516,335.3251037597656,673,506,镇龙乡及周边30米DEM.tif
terrain,6725.308318422516,334.2074890136719,672,506,镇龙乡及周边30米DEM.tif
terrain,6755.702218956349,334.2074890136719,672,506,镇龙乡及周边30米DEM.tif
terrain,6755.702218956349,343.5063781738281,672,505,镇龙乡及周边30米DEM.tif
terrain,6788.24944881716,343.5063781738281,672,505,镇龙乡及周边30米DEM.tif
terrain,6788.24944881716,341.3877868652344,672,504,镇龙乡及周边30米DEM.tif
terrain,6788.835050553406,341.3877868652344,672,504,镇龙乡及周边30米DEM.tif
terrain,6788.835050553406,328.6861267089844,671,504,镇龙乡及周边30米DEM.tif
terrain,6820.796678677971,328.6861267089844,671,504,镇龙乡及周边30米DEM.tif
terrain,6820.796678677971,319.5953674316406,671,503,镇龙乡及周边30米DEM.tif
terrain,6852.361782684297,319.5953674316406,671,503,镇龙乡及周边30米DEM.tif
terrain,6852.361782684297,305.20892333984375,670,503,镇龙乡及周边30米DEM.tif
terrain,6853.343908538782,305.20892333984375,670,503,镇龙乡及周边30米DEM.tif
terrain,6853.343908538782,292.00018310546875,670,502,镇龙乡及周边30米DEM.tif
terrain,6885.891138399594,292.00018310546875,670,502,镇龙乡及周边30米DEM.tif
terrain,6885.891138399594,285.6567687988281,670,501,镇龙乡及周边30米DEM.tif
terrain,6915.888514815188,285.6567687988281,670,501,镇龙乡及周边30米DEM.tif
terrain,6915.888514815188,290.7230529785156,669,501,镇龙乡及周边30米DEM.tif
terrain,6918.438368260405,290.7230529785156,669,501,镇龙乡及周边30米DEM.tif
terrain,6918.438368260405,292.0236511230469,669,500,镇龙乡及周边30米DEM.tif
terrain,6950.985598121216,292.0236511230469,669,500,镇龙乡及周边30米DEM.tif
terrain,6950.985598121216,291.6199035644531,669,499,镇龙乡及周边30米DEM.tif
terrain,6979.415246946078,291.6199035644531,669,499,镇龙乡及周边30米DEM.tif
terrain,6979.415246946078,301.6343688964844,668,499,镇龙乡及周边30米DEM.tif
terrain,6983.532827982027,301.6343688964844,668,499,镇龙乡及周边30米DEM.tif
terrain,6983.532827982027,299.5748596191406,668,498,镇龙乡及周边30米DEM.tif
terrain,7016.080057842838,299.5748596191406,668,498,镇龙乡及周边30米DEM.tif
terrain,7016.080057842838,299.790283203125,668,497,镇龙乡及周边30米DEM.tif
terrain,7042.941979076969,299.790283203125,668,497,镇龙乡及周边30米DEM.tif
terrain,7042.941979076969,308.0195617675781,667,497,镇龙乡及周边30米DEM.tif
terrain,7048.62728770365,308.0195617675781,667,497,镇龙乡及周边30米DEM.tif
terrain,7048.62728770365,309.6829528808594,667,496,镇龙乡及周边30米DEM.tif
terrain,7081.17451756446,309.6829528808594,667,496,镇龙乡及周边30米DEM.tif
terrain,7081.17451756446,308.4609069824219,667,495,镇龙乡及周边30米DEM.tif
terrain,7106.468711207859,308.4609069824219,667,495,镇龙乡及周边30米DEM.tif
terrain,7106.468711207859,301.84197998046875,666,495,镇龙乡及周边30米DEM.tif
